Filesystem: -yaffs1- Test: -maxFiles- Result: 447 Files
Failparam - Mean Erases: 1000, Erase-Deviation: 0, Mean Ionizing Dose: 0, Ionizing Dose Deviation: 0
389,5,7,5
390,5,6,5
391,5,6,5
392,5,7,5
393,5,7,5
394,5,6,5
395,5,6,5
396,5,7,5
397,5,7,5
398,5,6,5
399,5,6,5
400,5,7,5
401,5,7,5
402,5,6,5
403,5,6,5
404,5,7,5
405,5,7,5
406,5,6,5
407,5,6,5
408,5,7,5
409,5,7,5
410,5,6,5
411,5,6,5
412,5,7,5
413,5,7,5
414,5,6,5
415,5,6,5
416,5,7,5
417,5,8,5
418,5,6,5
419,5,6,5
420,5,8,5
421,5,8,5
422,5,6,5
423,5,6,5
424,5,8,5
425,5,8,5
426,5,6,5
427,5,6,5
428,5,8,5
429,5,8,5
430,5,6,5
431,5,6,5
432,5,8,5
433,5,9,5
434,5,6,5
435,5,6,5
436,5,9,5
437,5,9,5
438,5,6,5
439,5,6,5
440,5,9,5
441,5,10,5
442,5,6,5
443,5,6,5
444,5,10,5
445,5,11,5
446,5,6,5
447,5,6,5
448,6,13,9
449,6,8,7
450,6,7,6
451,6,7,6
452,6,8,6
453,6,8,6
454,6,7,6
455,6,7,6
456,6,8,6
457,6,8,6
458,6,7,6
459,6,7,6
460,6,8,6
461,6,8,6
462,6,7,6
463,6,7,6
464,6,8,6
465,6,8,6
466,6,7,6
467,6,7,6
468,6,8,6
469,6,8,6
470,6,7,6
471,6,7,6
472,6,8,6
473,6,8,6
474,6,7,6
475,6,7,6
476,6,8,6
477,6,8,6
478,6,7,6
479,6,7,6
480,6,8,6
481,6,9,6
482,6,7,6
483,6,7,6
484,6,9,6
485,6,9,6
486,6,7,6
487,6,7,6
488,6,9,6
489,6,9,6
490,6,7,6
491,6,7,6
492,6,9,6
493,6,9,6
494,6,7,6
495,6,7,6
496,6,9,6
497,6,10,6
498,6,7,6
499,6,7,6
500,6,10,6
501,6,10,6
502,6,7,6
503,6,7,6
504,6,10,6
505,6,11,6
506,6,7,6
507,6,7,6
508,6,11,6
509,6,12,6
510,6,7,6
511,6,8,6
512,5,11,8
513,5,7,6
514,5,6,5
515,5,6,5
516,5,7,5
517,5,7,5
518,5,6,5
519,5,6,5
520,5,7,5
521,5,7,5
522,5,6,5
523,5,6,5
524,5,7,5
525,5,7,5
526,5,6,5
527,5,6,5
528,5,7,5
529,5,7,5
530,5,6,5
531,5,6,5
532,5,7,5
533,5,7,5
534,5,6,5
535,5,6,5
536,5,7,5
537,5,7,5
538,5,6,5
539,5,6,5
540,5,7,5
541,5,7,5
542,5,6,5
543,5,6,5
544,5,7,5
545,5,8,5
546,5,6,5
547,5,6,5
548,5,8,5
549,5,8,5
550,5,6,5
551,5,6,5
552,5,8,5
553,5,8,5
554,5,6,5
555,5,6,5
556,5,8,5
557,5,8,5
558,5,6,5
559,5,6,5
560,5,8,5
561,5,9,5
562,5,6,5
563,5,6,5
564,5,9,5
565,5,9,5
566,5,6,5
567,5,6,5
568,5,9,5
569,5,10,5
570,5,6,5
571,5,6,5
572,5,10,5
573,5,11,5
574,5,6,5
575,5,6,5
576,17,24,20
577,17,20,18
578,17,17,17
579,17,17,17
580,17,18,17
581,17,19,17
582,17,17,17
583,17,17,17
584,17,18,17
585,17,19,17
586,17,17,17
587,17,17,17
588,17,18,17
589,17,19,17
590,17,17,17
591,17,17,17
592,17,18,17
593,17,19,17
594,17,17,17
595,17,17,17
596,17,18,17
597,17,19,17
598,17,17,17
599,17,17,17
600,17,18,17
601,17,19,17
602,17,17,17
603,17,17,17
604,17,18,17
605,17,19,17
606,17,17,17
607,17,17,17
608,17,18,17
609,17,20,17
610,17,18,17
611,17,17,17
612,17,19,17
613,17,20,17
614,17,18,17
615,17,17,17
616,17,19,17
617,17,20,17
618,17,18,17
619,17,17,17
620,17,19,17
621,17,20,17
622,17,18,17
623,17,17,17
624,17,19,17
625,17,21,17
626,17,18,17
627,17,17,17
628,17,20,17
629,17,21,17
630,17,18,17
631,17,17,17
632,17,20,17
633,17,22,17
634,17,19,17
635,17,18,17
636,17,21,17
637,17,22,17
638,17,17,17
639,17,18,17
640,3,7,6
641,3,5,4
642,3,4,3
643,3,4,3
644,3,5,3
645,3,5,3
646,3,4,3
647,3,4,3
648,3,5,3
649,3,5,3
650,3,4,3
651,3,4,3
652,3,5,3
653,3,5,3
654,3,4,3
655,3,4,3
656,3,5,3
657,3,5,3
658,3,4,3
659,3,4,3
660,3,5,3
661,3,5,3
662,3,4,3
663,3,4,3
664,3,5,3
665,3,5,3
666,3,4,3
667,3,4,3
668,3,5,3
669,3,5,3
670,3,4,3
671,3,4,3
672,3,5,3
673,3,5,3
674,3,4,3
675,3,4,3
676,3,5,3
677,3,5,3
678,3,4,3
679,3,4,3
680,3,5,3
681,3,5,3
682,3,4,3
683,3,4,3
684,3,5,3
685,3,5,3
686,3,4,3
687,3,4,3
688,3,5,3
689,3,6,3
690,3,4,3
691,3,4,3
692,3,6,3
693,3,6,3
694,3,4,3
695,3,4,3
696,3,6,3
697,3,6,3
698,3,4,3
699,3,4,3
700,3,6,3
701,3,7,3
702,3,4,3
703,3,4,3
704,4,9,7
705,4,6,5
706,4,5,4
707,4,5,4
708,4,6,4
709,4,6,4
710,4,5,4
711,4,5,4
712,4,6,4
713,4,6,4
714,4,5,4
715,4,5,4
716,4,6,4
717,4,6,4
718,4,5,4
719,4,5,4
720,4,6,4
721,4,6,4
722,4,5,4
723,4,5,4
724,4,6,4
725,4,6,4
726,4,5,4
727,4,5,4
728,4,6,4
729,4,6,4
730,4,5,4
731,4,5,4
732,4,6,4
733,4,6,4
734,4,5,4
735,4,5,4
736,4,6,4
737,4,6,4
738,4,5,4
739,4,5,4
740,4,6,4
741,4,6,4
742,4,5,4
743,4,5,4
744,4,6,4
745,4,6,4
746,4,5,4
747,4,5,4
748,4,6,4
749,4,6,4
750,4,5,4
751,4,5,4
752,4,6,4
753,4,7,4
754,4,5,4
755,4,5,4
756,4,7,4
757,4,7,4
758,4,5,4
759,4,5,4
760,4,7,4
761,4,7,4
762,4,5,4
763,4,5,4
764,4,7,4
765,4,8,4
766,4,5,4
767,4,6,4
768,3,7,6
769,3,5,4
770,3,4,3
771,3,4,3
772,3,5,3
773,3,5,3
774,3,4,3
775,3,4,3
776,3,5,3
777,3,5,3
778,3,4,3
779,3,4,3
780,3,5,3
781,3,5,3
782,3,4,3
783,3,4,3
784,3,5,3
785,3,5,3
786,3,4,3
787,3,4,3
788,3,5,3
789,3,5,3
790,3,4,3
791,3,4,3
792,3,5,3
793,3,5,3
794,3,4,3
795,3,4,3
796,3,5,3
797,3,5,3
798,3,4,3
799,3,4,3
800,3,5,3
801,3,5,3
802,3,4,3
803,3,4,3
804,3,5,3
805,3,5,3
806,3,4,3
807,3,4,3
808,3,5,3
809,3,5,3
810,3,4,3
811,3,4,3
812,3,5,3
813,3,5,3
814,3,4,3
815,3,4,3
816,3,5,3
817,3,6,3
818,3,4,3
819,3,4,3
820,3,6,3
821,3,6,3
822,3,4,3
823,3,4,3
824,3,6,3
825,3,6,3
826,3,4,3
827,3,4,3
828,3,6,3
829,3,7,3
830,3,4,3
831,3,4,3
832,14,17,17
833,14,14,15
834,14,14,14
835,14,14,14
836,14,14,14
837,14,15,14
838,14,14,14
839,14,14,14
840,14,14,14
841,14,14,14
842,14,14,14
843,14,14,14
844,14,14,14
845,14,15,14
846,14,14,14
847,14,14,14
848,14,14,14
849,14,14,14
850,14,14,14
851,14,14,14
852,14,14,14
853,14,15,14
854,14,14,14
855,14,14,14
856,14,14,14
857,14,14,14
858,14,14,14
859,14,14,14
860,14,14,14
861,14,15,14
862,14,14,14
863,14,14,14
864,14,14,14
865,14,15,14
866,14,14,14
867,14,14,14
868,14,15,14
869,14,16,14
870,14,14,14
871,14,14,14
872,14,15,14
873,14,15,14
874,14,14,14
875,14,14,14
876,14,15,14
877,14,16,14
878,14,15,14
879,14,15,14
880,14,15,14
881,14,15,14
882,14,15,14
883,14,15,14
884,14,15,14
885,14,16,14
886,14,15,14
887,14,15,14
888,14,15,14
889,14,16,14
890,14,15,14
891,14,15,14
892,14,17,14
893,14,17,14
894,14,14,14
895,14,16,14
896,2,5,5
897,2,3,3
898,2,3,2
899,2,3,2
900,2,3,2
901,2,3,2
902,2,3,2
903,2,3,2
904,2,3,2
905,2,3,2
906,2,3,2
907,2,3,2
908,2,3,2
909,2,3,2
910,2,3,2
911,2,3,2
912,2,3,2
913,2,3,2
914,2,3,2
915,2,3,2
916,2,3,2
917,2,3,2
918,2,3,2
919,2,3,2
920,2,3,2
921,2,3,2
922,2,3,2
923,2,3,2
924,2,3,2
925,2,3,2
926,2,3,2
927,2,3,2
928,2,3,2
929,2,4,2
930,2,3,2
931,2,3,2
932,2,4,2
933,2,4,2
934,2,3,2
935,2,3,2
936,2,4,2
937,2,4,2
938,2,3,2
939,2,3,2
940,2,4,2
941,2,4,2
942,2,3,2
943,2,3,2
944,2,4,2
945,2,4,2
946,2,3,2
947,2,3,2
948,2,4,2
949,2,4,2
950,2,3,2
951,2,3,2
952,2,4,2
953,2,5,2
954,2,3,2
955,2,3,2
956,2,5,2
957,2,5,2
958,2,3,2
959,2,3,2
960,13,17,16
961,13,15,14
962,13,14,13
963,13,15,13
964,13,14,13
965,13,14,13
966,13,14,13
967,13,15,13
968,13,14,13
969,13,14,13
970,13,14,13
971,13,15,13
972,13,14,13
973,13,14,13
974,13,14,13
975,13,15,13
976,13,14,13
977,13,14,13
978,13,14,13
979,13,15,13
980,13,14,13
981,13,14,13
982,13,14,13
983,13,15,13
984,13,14,13
985,13,14,13
986,13,14,13
987,13,15,13
988,13,14,13
989,13,14,13
990,13,14,13
991,13,15,13
992,13,14,13
993,13,15,13
994,13,14,13
995,13,14,13
996,13,15,13
997,13,15,13
998,13,14,13
999,13,14,13
1000,13,15,13
1001,13,15,13
1002,13,14,13
1003,13,14,13
1004,13,15,13
1005,13,15,13
1006,13,14,13
1007,13,14,13
1008,13,15,13
1009,13,15,13
1010,13,14,13
1011,13,14,13
1012,13,15,13
1013,13,15,13
1014,13,15,13
1015,13,15,13
1016,13,15,13
1017,13,16,13
1018,13,15,13
1019,13,15,13
1020,13,16,13
1021,13,16,13
1022,13,14,13
1023,13,14,13


