Filesystem: -yaffs2- Test: -maxFiles- Result: 433 Files
Failparam - Mean Erases: 1000, Erase-Deviation: 0, Mean Ionizing Dose: 0, Ionizing Dose Deviation: 0
"pagenumber","erases","writes","reads"
513,4,5,5
514,4,5,5
515,4,5,5
516,4,5,5
517,4,5,5
518,4,5,5
519,4,5,5
520,4,5,5
521,4,5,5
522,4,5,5
523,4,5,5
524,4,5,5
525,4,5,5
526,4,5,5
527,4,5,5
528,4,5,5
529,4,5,5
530,4,5,5
531,4,5,5
532,4,5,5
533,4,5,5
534,4,5,5
535,4,5,5
536,4,5,5
537,4,5,5
538,4,5,5
539,4,5,5
540,4,5,5
541,4,5,5
542,4,5,5
543,4,5,5
544,4,5,5
545,4,5,5
546,4,5,5
547,4,5,5
548,4,5,5
549,4,5,5
550,4,5,5
551,4,5,5
552,4,5,5
553,4,5,5
554,4,5,5
555,4,5,5
556,4,5,5
557,4,5,5
558,4,5,5
559,4,5,5
560,4,5,5
561,4,5,5
562,4,5,5
563,4,5,5
564,4,5,5
565,4,5,5
566,4,5,5
567,4,5,5
568,4,5,5
569,4,5,5
570,4,5,5
571,4,5,5
572,4,5,5
573,4,5,5
574,4,5,1
575,4,5,1
576,16,17,21
577,16,17,17
578,16,17,17
579,16,17,17
580,16,17,17
581,16,17,17
582,16,17,17
583,16,17,17
584,16,17,17
585,16,17,17
586,16,17,17
587,16,17,17
588,16,17,17
589,16,17,17
590,16,17,17
591,16,17,17
592,16,17,17
593,16,17,17
594,16,17,17
595,16,17,17
596,16,17,17
597,16,17,17
598,16,17,17
599,16,17,17
600,16,17,17
601,16,17,17
602,16,17,17
603,16,17,17
604,16,17,17
605,16,17,17
606,16,17,17
607,16,17,17
608,16,17,17
609,16,17,17
610,16,17,17
611,16,17,17
612,16,17,17
613,16,17,17
614,16,17,17
615,16,17,17
616,16,17,17
617,16,17,17
618,16,17,17
619,16,17,17
620,16,17,17
621,16,17,17
622,16,17,17
623,16,17,17
624,16,17,17
625,16,17,17
626,16,17,17
627,16,17,17
628,16,17,17
629,16,17,17
630,16,17,17
631,16,17,17
632,16,17,17
633,16,17,17
634,16,17,17
635,16,17,17
636,16,17,17
637,16,17,17
638,16,17,1
639,16,17,1
640,4,5,9
641,4,5,5
642,4,5,5
643,4,5,5
644,4,5,5
645,4,5,5
646,4,5,5
647,4,5,5
648,4,5,5
649,4,5,5
650,4,5,5
651,4,5,5
652,4,5,5
653,4,5,5
654,4,5,5
655,4,5,5
656,4,5,5
657,4,5,5
658,4,5,5
659,4,5,5
660,4,5,5
661,4,5,5
662,4,5,5
663,4,5,5
664,4,5,5
665,4,5,5
666,4,5,5
667,4,5,5
668,4,5,5
669,4,5,5
670,4,5,5
671,4,5,5
672,4,5,5
673,4,5,5
674,4,5,5
675,4,5,5
676,4,5,5
677,4,5,5
678,4,5,5
679,4,5,5
680,4,5,5
681,4,5,5
682,4,5,5
683,4,5,5
684,4,5,5
685,4,5,5
686,4,5,5
687,4,5,5
688,4,5,5
689,4,5,5
690,4,5,5
691,4,5,5
692,4,5,5
693,4,5,5
694,4,5,5
695,4,5,5
696,4,5,5
697,4,5,5
698,4,5,5
699,4,5,5
700,4,5,5
701,4,5,5
702,4,5,1
703,4,5,1
704,3,4,8
705,3,4,4
706,3,4,4
707,3,4,4
708,3,4,4
709,3,4,4
710,3,4,4
711,3,4,4
712,3,4,4
713,3,4,4
714,3,4,4
715,3,4,4
716,3,4,4
717,3,4,4
718,3,4,4
719,3,4,4
720,3,4,4
721,3,4,4
722,3,4,4
723,3,4,4
724,3,4,4
725,3,4,4
726,3,4,4
727,3,4,4
728,3,4,4
729,3,4,4
730,3,4,4
731,3,4,4
732,3,4,4
733,3,4,4
734,3,4,4
735,3,4,4
736,3,4,4
737,3,4,4
738,3,4,4
739,3,4,4
740,3,4,4
741,3,4,4
742,3,4,4
743,3,4,4
744,3,4,4
745,3,4,4
746,3,4,4
747,3,4,4
748,3,4,4
749,3,4,4
750,3,4,4
751,3,4,4
752,3,4,4
753,3,4,4
754,3,4,4
755,3,4,4
756,3,4,4
757,3,4,4
758,3,4,4
759,3,4,4
760,3,4,4
761,3,4,4
762,3,4,4
763,3,4,4
764,3,4,4
765,3,4,4
766,3,4,1
767,3,4,1
768,5,6,10
769,5,6,6
770,5,6,6
771,5,6,6
772,5,6,6
773,5,6,6
774,5,6,6
775,5,6,6
776,5,6,6
777,5,6,6
778,5,6,6
779,5,6,6
780,5,6,6
781,5,6,6
782,5,6,6
783,5,6,6
784,5,6,6
785,5,6,6
786,5,6,6
787,5,6,6
788,5,6,6
789,5,6,6
790,5,6,6
791,5,6,6
792,5,6,6
793,5,6,6
794,5,6,6
795,5,6,6
796,5,6,6
797,5,6,6
798,5,6,6
799,5,6,6
800,5,6,6
801,5,6,6
802,5,6,6
803,5,6,6
804,5,6,6
805,5,6,6
806,5,6,6
807,5,6,6
808,5,6,6
809,5,6,6
810,5,6,6
811,5,6,6
812,5,6,6
813,5,6,6
814,5,6,6
815,5,6,6
816,5,6,6
817,5,6,6
818,5,6,6
819,5,6,6
820,5,6,6
821,5,6,6
822,5,6,6
823,5,6,6
824,5,6,6
825,5,6,6
826,5,6,6
827,5,6,6
828,5,6,6
829,5,6,6
830,5,6,1
831,5,6,1
832,3,4,8
833,3,4,4
834,3,4,4
835,3,4,4
836,3,4,4
837,3,4,4
838,3,4,4
839,3,4,4
840,3,4,4
841,3,4,4
842,3,4,4
843,3,4,4
844,3,4,4
845,3,4,4
846,3,4,4
847,3,4,4
848,3,4,4
849,3,4,4
850,3,4,4
851,3,4,4
852,3,4,4
853,3,4,4
854,3,4,4
855,3,4,4
856,3,4,4
857,3,4,4
858,3,4,4
859,3,4,4
860,3,4,4
861,3,4,4
862,3,4,4
863,3,4,4
864,3,4,4
865,3,4,4
866,3,4,4
867,3,4,4
868,3,4,4
869,3,4,4
870,3,4,4
871,3,4,4
872,3,4,4
873,3,4,4
874,3,4,4
875,3,4,4
876,3,4,4
877,3,4,4
878,3,4,4
879,3,4,4
880,3,4,4
881,3,4,4
882,3,4,4
883,3,4,4
884,3,4,4
885,3,4,4
886,3,4,4
887,3,4,4
888,3,4,4
889,3,4,4
890,3,4,4
891,3,4,4
892,3,4,4
893,3,4,4
894,3,4,1
895,3,4,1
896,14,14,19
897,14,14,15
898,14,14,15
899,14,14,15
900,14,14,15
901,14,14,15
902,14,14,15
903,14,14,15
904,14,14,15
905,14,14,15
906,14,14,15
907,14,14,15
908,14,14,15
909,14,14,15
910,14,14,15
911,14,14,15
912,14,14,15
913,14,14,15
914,14,14,15
915,14,14,15
916,14,14,15
917,14,14,15
918,14,14,15
919,14,14,15
920,14,14,15
921,14,14,15
922,14,14,15
923,14,14,15
924,14,14,15
925,14,14,15
926,14,14,15
927,14,14,15
928,14,14,15
929,14,14,15
930,14,14,15
931,14,14,15
932,14,14,15
933,14,14,15
934,14,14,15
935,14,14,15
936,14,14,15
937,14,14,15
938,14,14,15
939,14,14,15
940,14,14,15
941,14,14,15
942,14,14,15
943,14,14,15
944,14,14,15
945,14,14,15
946,14,14,15
947,14,14,15
948,14,14,15
949,14,14,15
950,14,14,15
951,14,14,15
952,14,14,15
953,14,14,15
954,14,14,15
955,14,14,15
956,14,14,15
957,14,14,15
958,14,14,1
959,14,14,1
960,14,14,19
961,14,14,15
962,14,14,15
963,14,14,15
964,14,14,15
965,14,14,15
966,14,14,15
967,14,14,15
968,14,14,15
969,14,14,15
970,14,14,15
971,14,14,15
972,14,14,15
973,14,14,15
974,14,14,15
975,14,14,15
976,14,14,15
977,14,14,15
978,14,14,15
979,14,14,15
980,14,14,15
981,14,14,15
982,14,14,15
983,14,14,15
984,14,14,15
985,14,14,15
986,14,14,15
987,14,14,15
988,14,14,15
989,14,14,15
990,14,14,15
991,14,14,15
992,14,14,15
993,14,14,15
994,14,14,15
995,14,14,15
996,14,14,15
997,14,14,15
998,14,14,15
999,14,14,15
1000,14,14,15
1001,14,14,15
1002,14,14,15
1003,14,14,15
1004,14,14,15
1005,14,14,15
1006,14,14,15
1007,14,14,15
1008,14,14,15
1009,14,14,15
1010,14,14,15
1011,14,14,15
1012,14,14,15
1013,14,14,15
1014,14,14,15
1015,14,14,15
1016,14,14,15
1017,14,14,15
1018,14,14,15
1019,14,14,15
1020,14,14,15
1021,14,14,15
1022,14,14,1
1023,14,14,1


