Filesystem: -yaffs1- Test: -fileIO- Result: 40075 Cycles
FAILPARAM - Mean Erases: 100, Erase-Deviation: 0, Mean Ionizing Dose: 0, Ionizing Dose Deviation: 0
"pagenumber","erases","writes","reads"
749,101,202,182
750,101,202,182
751,101,202,181
752,101,202,182
753,101,202,182
754,101,202,182
755,101,202,182
756,101,202,181
757,101,202,182
758,101,202,182
759,101,202,182
760,101,202,182
761,101,202,181
762,101,202,182
763,101,202,182
764,101,202,182
765,101,202,182
766,101,202,181
767,101,202,182
768,101,203,185
769,101,203,183
770,101,202,182
771,101,202,181
772,101,202,182
773,101,202,182
774,101,202,182
775,101,202,182
776,101,202,181
777,101,202,182
778,101,202,182
779,101,202,182
780,101,202,182
781,101,202,181
782,101,202,182
783,101,202,182
784,101,202,182
785,101,202,182
786,101,202,181
787,101,202,182
788,101,202,182
789,101,202,182
790,101,202,182
791,101,202,181
792,101,202,182
793,101,202,182
794,101,202,182
795,101,202,182
796,101,202,181
797,101,202,182
798,101,202,182
799,101,202,182
800,101,202,182
801,101,202,181
802,101,202,182
803,101,202,182
804,101,202,182
805,101,202,182
806,101,202,181
807,101,202,182
808,101,202,182
809,101,202,182
810,101,202,182
811,101,202,181
812,101,202,182
813,101,202,182
814,101,202,182
815,101,202,182
816,101,202,181
817,101,202,182
818,101,202,182
819,101,202,182
820,101,202,182
821,101,202,181
822,101,202,182
823,101,202,182
824,101,202,182
825,101,202,182
826,101,202,181
827,101,202,182
828,101,202,182
829,101,202,182
830,101,202,182
831,101,202,181
832,101,203,185
833,101,203,183
834,101,202,182
835,101,202,182
836,101,202,181
837,101,202,182
838,101,202,182
839,101,202,182
840,101,202,182
841,101,202,181
842,101,202,182
843,101,202,182
844,101,202,182
845,101,202,182
846,101,202,181
847,101,202,182
848,101,202,182
849,101,202,182
850,101,202,182
851,101,202,181
852,101,202,182
853,101,202,182
854,101,202,182
855,101,202,182
856,101,202,181
857,101,202,182
858,101,202,182
859,101,202,182
860,101,202,182
861,101,202,181
862,101,202,182
863,101,202,182
864,101,202,182
865,101,202,182
866,101,202,181
867,101,202,182
868,101,202,182
869,101,202,182
870,101,202,182
871,101,202,181
872,101,202,182
